"Plot"	"Block"	"Treatment"	"GrazeTime"	"Sample"	"AG"	"BG"	"BX"	"CBH"	"LAP"	"NAG"	"PER1"	"PEROX"	"PHENOX"	"PHOS"
"2"	"1"	"LO"	"24H"	"2"	0.107767368288861	0.529110157976266	0.267477518089553	0.227207877163926	0.532863399495368	0.120121889795988	0.672566621156052	0.619521263430865	0.08245803285237	0
"2"	"1"	"LO"	"24H"	"3"	0.208498579576712	0.538972900436539	0.396942566213133	0.308405773778021	0.649006526635161	0.0514303503179962	0.563425335190002	0.607930553348135	0.213359841498566	0.0127064840117767
"2"	"1"	"LO"	"24H"	"4"	0.170005928409591	0.49812560609691	0.299605366857325	0.213294228753359	0.555213776822129	0.0276054366343177	0.382612258264255	0.40709993866928	0.135585550478309	0.000261897402739974
"2"	"1"	"LO"	"24H"	"5"	0.216427924175957	0.404138173148011	0.281416950015355	0.229678046480128	0.473160037985091	0	0.499534665594732	0.650748579829127	0.370455278856563	0
"2"	"1"	"LO"	"1WK"	"1"	0.544836368725376	0.661313011655603	0.524388083618	0.571471639739558	0.800263874285463	0.962544981420265	0.292980579958835	0.368681305724347	0.196206617249055	0.857371608028607
"2"	"1"	"LO"	"1WK"	"2"	0.07407092999712	0.338229252422034	0.243158759708811	0.132118482519499	0.443847104851305	0.148890217560211	0	0.195764365005758	0.506077017704386	0.343534832977437
"2"	"1"	"LO"	"1WK"	"3"	0.0761306585154709	0.360188765205932	0.0830819510358051	0.0920087236347137	0.507826242234912	0.0808839363170681	0.229119458214671	0.550429534286422	0.57863420802214	0.150597501448086
"2"	"1"	"LO"	"1WK"	"4"	0.22741769311871	0.378566203572479	0.307690951694041	0.21124483925314	0.529831000377312	0.136403703234373	0.0967271494500212	0.480521002629482	0.646825198957837	0.330955254914961
"2"	"1"	"LO"	"1WK"	"5"	0.552161769123752	0.610284732750388	0.548386392212913	0.418134016119316	0.310330316345735	0.330990842700758	0.179732506756571	0.340171453920509	0.305295279373997	0.410036295195309
"2"	"1"	"LO"	"4WK"	"1"	0.280018914081931	0.775285676997941	0.571530972639734	0.566618221899929	0.849973547059284	0.239073496638245	0.0415944868753528	0.461490570505583	0.691577048403606	0.149953284349058
"2"	"1"	"LO"	"4WK"	"2"	0	0.297639835437219	0.204694480561364	0.192830946593524	0.410009571517662	0.00609177725611147	0.241881700271943	0.522199867187933	0.51533461731271	0
"2"	"1"	"LO"	"4WK"	"3"	0.198495157354351	0.432260002746232	0.422853541211736	0.406532668285013	0.562183073666357	0.0795172491618953	0.430177793177135	0.45997718913356	0.156119529935245	0
"2"	"1"	"LO"	"4WK"	"4"	0	0.344000749092141	0.209982913597155	0.226790082929421	0.559460943746328	0.0584833015284315	0.0463252411831221	0.272235584577853	0.378078496345753	0
"2"	"1"	"LO"	"4WK"	"5"	0	0.37547878343712	0.406298702150088	0.360457442315957	0.721403758435009	0.0867962989530495	0.0839752635491576	0.580330868859479	0.826228038792838	0
"3"	"1"	"HI"	"PRE"	"1"	0	0.384636185875628	0.343903655603049	0.298863067059674	0.638936842403595	0.187126549754705	0.0887204058389399	0.404914760931363	0.535159190227471	0.70617271981513
"3"	"1"	"HI"	"PRE"	"2"	0	0.453400147246152	0.416113178855554	0.267520800003538	0.681764452216874	0.18874547777222	0.13715370500391	0.416830254115078	0.488054701258602	0.398456363299246
"3"	"1"	"HI"	"PRE"	"3"	0.426802155925421	0.675145848373188	0.547124227680257	0.547832414914917	0.697539308616475	0.500001348085647	0.418168229778969	0.538581843978233	0.300105048331785	0.0558487415853281
"3"	"1"	"HI"	"PRE"	"4"	0.662169867212259	0.651689611152478	0.966725262688463	0.628385518253766	0.534982033381174	0.550177269354127	0.214344550435421	0.779220216972079	0.970044718504137	0.02846350977948
"3"	"1"	"HI"	"PRE"	"5"	0.382712934591101	0.675611299724347	0.785401420613503	0.426548011184561	0.456438844121572	0.442460552706365	0.545189299793487	0.71520395287583	0.412392396066253	0.0922669923548958
"3"	"1"	"HI"	"24H"	"1"	0.0523473175212977	0.310456077705804	0.257834951810449	0.193890052939136	0.450571586949169	0.0408458659799563	0.42563587634704	0.631700399644896	0.440919002222696	0
"3"	"1"	"HI"	"24H"	"2"	0.107688853251677	0.377857165051648	0.275221784689412	0.214491949240177	0.468928901356623	0.0504102898720592	0.272939826767431	0.624526290336945	0.638727564507139	0
"3"	"1"	"HI"	"24H"	"3"	0.749538837224108	0.855234405262797	1	0.715046385764459	0.998959077412486	0.554149601794532	0.732966282279702	0.801102191266816	0.294171215275275	0.344277250532859
"3"	"1"	"HI"	"24H"	"4"	0.217944822449098	0.4566615598665	0.450445062241272	0.315417118998349	0.824867617247764	0.182633026254217	0.436881291220719	0.98585251317943	1	0.0105287592789212
"3"	"1"	"HI"	"24H"	"5"	0.22046114520971	0.409152900913664	0.467349877522327	0.288572683753923	0.78641130014541	0.197780239481352	0.883102405650236	1	0.410888325728046	0.108642545298737
"3"	"1"	"HI"	"1WK"	"1"	0.465656959871533	0.528524940360977	0.561321881594598	0.337101743398607	0.647979397756516	0.321457819384275	0.223306450003203	0.457114244199454	0.435231517099191	0.684584979288693
"3"	"1"	"HI"	"1WK"	"2"	1	0.781228446780591	0.764048849897237	0.475254372467527	0.659180440094432	0.347482268909157	0.211182689362086	0.0432073298598702	0	0.396738449515533
"3"	"1"	"HI"	"1WK"	"3"	0.527031919621348	0.521723253015237	0.503665336702166	0.324786015186332	0.504536748388221	0.267504539388269	0.243363135747303	0.241690388792504	0.058259903215719	0.34012841734108
"3"	"1"	"HI"	"1WK"	"4"	0.693163708817331	0.656279527730639	0.571414095404028	0.500934455641702	0.638513546503005	0.23184274374976	0.250163045883876	0.356676372904005	0.235463120853559	0.440519052871529
"3"	"1"	"HI"	"1WK"	"5"	0.829151307678365	0.696932819936268	0.897174013844284	0.629648985402775	0.689684711760723	0.330339237681028	0.0498930104596184	0	0	0.390811202799274
"3"	"1"	"HI"	"4WK"	"1"	0.180820877392398	0.49791853347526	0.352628673911206	0.359715004723395	0.498378924126783	0.0699626405698883	0.315689775918438	0.833052787053956	0.918361198357568	0
"3"	"1"	"HI"	"4WK"	"2"	0.0486285326390282	0.401174196377646	0.254443065501024	0.261417677817326	0.468815800269208	7.72316008894004e-05	0.154489019352124	0.741630409501469	0.991167684320283	0
"3"	"1"	"HI"	"4WK"	"3"	0.278142719106294	0.58932917485796	0.563726947258765	0.476250315468309	0.6597234157693	0.201728755199156	0.381466852766383	0.871079146575128	0.889824085338918	0
"3"	"1"	"HI"	"4WK"	"4"	0.21726878370952	0.429513367297867	0.400060497279815	0.413484649755059	0.512509289165933	0.0260209870336124	0.212413219206719	0.577583964605578	0.645599354014372	0
"3"	"1"	"HI"	"4WK"	"5"	0.492973288260397	0.745594708376603	0.745835039703814	0.705801499748019	0.728965068267652	0.299844622190996	0	0.318289100252064	0.642407604018654	0
"4"	"2"	"NO"	"PRE"	"1"	0.247705765456923	0.421770328253722	0.61282405593644	0.36595946312214	0.591623674972546	0.336509207139978	0.0607291462474243	0.356625889645716	0.495219316512221	0.00444317551923384
"4"	"2"	"NO"	"PRE"	"2"	0.498868132394789	0.565779660969614	0.6863296456465	0.462483520231993	0.588903506219947	0.373649750570879	0.0449359366067455	0.158284827270648	0.195133136518074	0
"4"	"2"	"NO"	"PRE"	"3"	0.684343237993627	0.599464081998034	0.772986679921859	0.566807519560534	0.634064949411646	0.681024046787416	0.0130804675406812	0.320299363282617	0.501647979193617	0
"4"	"2"	"NO"	"PRE"	"4"	0.466515462021623	0.460078929571752	0.560200921753754	0.423867657758353	0.459247153162486	0.298573652699488	0.398572566523127	0.398346730225954	0.0994940409909768	0
"4"	"2"	"NO"	"PRE"	"5"	0.431221291437919	0.49209012871167	0.52196463913819	0.384608884060917	0.477061639944592	0.358567798281735	0.520615790917249	0.435357069470405	0	0
"4"	"2"	"NO"	"24H"	"1"	0.0573036756290762	0.321767730003573	0.246275389201572	0.160430307195666	0.737484202519597	0	0.223923703984139	0.546245652293005	0.578973896863439	0
"4"	"2"	"NO"	"24H"	"2"	0.301121091813586	0.37770207025071	0.368486283230536	0.229291328315108	0.569871840142695	0.165700969507001	0.519593539328916	0.644701195038003	0.333131338351349	0
"4"	"2"	"NO"	"24H"	"3"	0.00749797996275132	0.292296459154705	0.167784238743742	0.136688405965968	0.562837793085135	0	0	0.295313180656583	0.736850737371722	0
"4"	"2"	"NO"	"24H"	"4"	0.137016697031306	0.356282818307949	0.335400408109075	0.218482080366637	0.632165223561165	0.223540885082293	0.437505460438276	0.53853132800702	0.273499078559851	0
"4"	"2"	"NO"	"24H"	"5"	0.115578811385944	0.388364922613503	0.326021768660919	0.22926076871022	0.532575688661196	0	0	0	0	0
"4"	"2"	"NO"	"1WK"	"1"	0.42028720306764	0.490732788876333	0.277070843999242	0.325575291038853	0.508283336328303	0.210275811559583	0.383841255030884	0.368099090430369	0.0706325835903045	0.150545004063374
"4"	"2"	"NO"	"1WK"	"2"	0.45156572685569	0.429514193565058	0.409371242816054	0.369692638348975	0.664988505752226	0.197164173351846	0	0.0156975910479158	0.213702096984431	0.148644962448539
"4"	"2"	"NO"	"1WK"	"3"	0.743345682575432	0.561538729992183	0.659799866209675	0.518803720244413	0.632759637338688	0.417332220614588	0.057219427920251	0.209359206370024	0.261137313116568	0.119670790773169
"4"	"2"	"NO"	"1WK"	"4"	0.402930767941389	0.42394240514543	0.372639594717893	0.18081420617688	0.660293451686274	0.164038281632736	0.161798225272695	0.190640642765666	0.0873259403481305	0.0035403355556068
"4"	"2"	"NO"	"1WK"	"5"	0.30783383192308	0.492751581975296	0.349396150761522	0.2225213912836	0.705361734075114	0.268138529400499	0.174399546197987	0.248429604017869	0.163786564633567	0.212183873913343
"4"	"2"	"NO"	"4WK"	"1"	0.169663581009603	0.516657609500008	0.445488273296251	0.430489602134996	0.530670499587984	0.139692790161004	0	0	0.309597894817353	0
"4"	"2"	"NO"	"4WK"	"2"	0.145505064741922	0.475148281602949	0.46820885108781	0.397215263204288	0.59247913616423	0.106028524636774	0	0.162370468359476	0.531316006112449	0
"4"	"2"	"NO"	"4WK"	"3"	0.238503794296299	0.423446630635804	0.524160011927515	0.361492987565018	0.527379501479989	0.216334675071748	0.0410186848862832	0.220308055972535	0.301120387137873	0
"4"	"2"	"NO"	"4WK"	"4"	0.344910813379521	0.473522702916287	0.375155457516521	0.376406469671231	0.604545792042988	0.111616291113351	0.365903318305806	0.205654832201039	0	0
"4"	"2"	"NO"	"4WK"	"5"	0.393038484634091	0.573943710160306	0.495854729254502	0.475904856720628	0.687174458501261	0.213910000703508	0.0602927184927469	0.380444948977159	0.53445724177426	0
"5"	"2"	"LO"	"PRE"	"1"	0.22255775214898	0.237612079601085	0.274657607307621	0.156009423331036	0.512302599279828	0.368445084261167	0.278773185329189	0.300660830512595	0.105351403194706	0
"5"	"2"	"LO"	"PRE"	"2"	0.627560599904136	0.733552193722846	0.841059857125633	0.447571656590592	0.472753895869285	0.57048268808595	0.369139395579485	0.345116028160296	0.0535153314625617	0
"5"	"2"	"LO"	"PRE"	"3"	0.738265623885443	0.569112576210336	0.744300900921147	0.451574431155896	0.598213885519078	0.491655077286438	0.0973359931787234	0.228880237923985	0.237778230038099	0
"5"	"2"	"LO"	"PRE"	"4"	0.335944899284443	0.531775937777447	0.424152800868252	0.47508590702448	0.657521849255014	0.349846096106655	0	0	0.140867046731405	0
"5"	"2"	"LO"	"PRE"	"5"	0.344186293058261	0.461200980396446	0.416449545491973	0.33849993919532	0.365285542636105	0.263573975726518	0.379591413285516	0.309526840431226	0	0
"5"	"2"	"LO"	"24H"	"1"	0.0949589646324908	0.28709055720748	0.300311048764074	0.192379704927652	0.667644842527737	0.297578133410692	0.397689447652221	0.446551502356082	0.178903195088452	0
"5"	"2"	"LO"	"24H"	"2"	0.0664926853641933	0.257676483221886	0.294240072692417	0.178026376330382	0.46761106659895	0.200370035124845	0.523338555316989	0.638632110994471	0.318149192611144	0
"5"	"2"	"LO"	"24H"	"3"	0	0.241984504328314	0.163019314219739	0.11601905236674	0.455486042994672	0.122968896098762	0.411032295411248	0.494090343595751	0.237718947408302	0
"5"	"2"	"LO"	"24H"	"4"	0.0705719976230952	0.373940942673688	0.174354331449421	0.155610742187637	0.492221474567464	0.120361845621251	0	0.0638644254705475	0.673183617816256	0
"5"	"2"	"LO"	"24H"	"5"	0.372520368307348	0.521142707093462	0.501118837611904	0.407519202099403	0.753611326751277	0.288886405214823	0.329235498894883	0.435419616100604	0.254740289954154	0
"5"	"2"	"LO"	"1WK"	"1"	0.502825776895298	0.469865442633658	0.461835248929979	0.467205849917998	0.671016707772799	0.293870732750211	0	0.111948866043161	0.409686560528996	0
"5"	"2"	"LO"	"1WK"	"2"	0.422332424994707	0.5157754335748	0.366585725534742	0.379325047900064	0.616214100577106	0.216583057056568	0.136311635084546	0.27850615483448	0.264820269514396	0.0230212402196211
"5"	"2"	"LO"	"1WK"	"3"	0.445358433002406	0.39290160533889	0.40670538588228	0.29758016448813	0.704440471713991	0.221013719671844	0.0676869022568561	0.0974921270153852	0.0653086787429459	0
"5"	"2"	"LO"	"1WK"	"4"	0.183975901520777	0.433501726932964	0.202733886312796	0.195028687719037	0.53217005571639	0.0777066008810135	0	0.27884034660546	0.498276830661558	0
"5"	"2"	"LO"	"1WK"	"5"	0.365554385157919	0.364673221912655	0.329493454015578	0.298926429509561	0.388815942121018	0.156791189516283	0	0	0	0
"5"	"2"	"LO"	"4WK"	"1"	0.0252941230135401	0.309225107704363	0.22035796306288	0.265481132842268	0.47264690699443	0.0343567960063956	0.157879548573695	0.410401758704539	0.44919766951514	0
"5"	"2"	"LO"	"4WK"	"2"	0.279607722083399	0.394523608936906	0.41812495253343	0.387038441299811	0.415002351931738	0.171013283283807	0.135230906350521	0.296892283015143	0.296128648738216	0
"5"	"2"	"LO"	"4WK"	"3"	0.153273939419312	0.395572130985768	0.370365864358022	0.382493474597558	0.415833026197627	0.151930872235157	0.0518831050700176	0.254089468765562	0.341018377387361	0
"5"	"2"	"LO"	"4WK"	"4"	0.122600196780144	0.372219332247966	0.250910853219766	0.316288895480782	0.62434478560816	0.0988186016637522	0.131061199649514	0.165887173436769	0.0893314597085531	0
"5"	"2"	"LO"	"4WK"	"5"	0.278155542419169	0.703834864106087	0.642139147477468	0.570974742970478	0.597715981817549	0.291739099327292	0	0.288264068250225	0.669846584687685	0
"6"	"2"	"HI"	"PRE"	"1"	0.2516974013056	0.510631034402231	0.538641203352365	0.39117326382291	0.707289460626807	0.469312465441599	1	0.423571278413264	0	0.0553855755333505
"6"	"2"	"HI"	"PRE"	"2"	0.376368009210464	0.453157994179715	0.500992704169632	0.334772698415949	0.331599305416762	0.420456025531424	0.433409691951302	0.439162056519635	0.117920153238194	0
"6"	"2"	"HI"	"PRE"	"3"	0.41528353447663	0.457124739512541	0.459019504001887	0.355326276057771	0.316029941955313	0.255557961645907	0.534410436923322	0.305389774577283	0	0
"6"	"2"	"HI"	"PRE"	"4"	0.540132641218688	0.570109078277673	0.534373191504474	0.422077042416043	0.761624814898285	0.362866505709706	0.698262185647272	0.55648159077178	0	0
"6"	"2"	"HI"	"PRE"	"5"	0.496414382182239	0.620127690348697	0.627193560769906	0.639151308980209	1	0.639133414957674	0	0	0.207560733050482	0.0517540454941895
"6"	"2"	"HI"	"24H"	"1"	0.362324003484101	0.353235481135561	0.308451855836431	1	0.132611962933332	0.756831981510966	0	0	0.243388042733027	0.436473019803245
"6"	"2"	"HI"	"24H"	"2"	0.1921878511118	0.409758288558546	0.342604856566738	0.264964645604189	0.342614986155952	0.210830239493783	0.0099410741448052	0.199635346050122	0.310212883114487	0
"6"	"2"	"HI"	"24H"	"3"	0.211718122090966	0.384632403690526	0.238694766543319	0.22863468603249	0.425529811757747	0.0489362634790393	0	0.39659343659673	0.722009800628756	0
"6"	"2"	"HI"	"24H"	"4"	0.198157069458768	0.458449569547441	0.311689223751297	0.235611680926293	0.406673442689785	0.0872784569244311	0	0.262559512981529	0.479252451429235	0
"6"	"2"	"HI"	"24H"	"5"	0.0568057099727422	0.291327010452324	0.148230492598749	0.151444995811367	0.316016945903094	0.043986662122904	0.178870693493866	0.406133071293188	0.413480377648382	0
"6"	"2"	"HI"	"1WK"	"1"	0.234247396983121	0.420637028119014	0.192221343184705	0.439500096293264	0.491762452435167	0.27483287263716	0	0.0430794469086377	0.123771800913813	0.0265426945117229
"6"	"2"	"HI"	"1WK"	"2"	0.458624661634121	0.523264228297411	0.412504566065385	0.819654390366942	0.490423377355604	0.214023623087691	0	0.189963750640202	0.517735231292735	0
"6"	"2"	"HI"	"1WK"	"3"	0.641478477594493	0.699729330037549	0.595249038309758	0.674609233684196	0.647003578478894	0.511535752305633	0.10045343271097	0.274933133976924	0.308209220316265	0
"6"	"2"	"HI"	"1WK"	"4"	0.581396624923779	0.773164473906859	0.614941787645864	0.976888439527294	0.669677669319803	0.407919490844304	0	0.134890210675442	0.230265298196619	0.215442530930915
"6"	"2"	"HI"	"1WK"	"5"	0.252671022859739	0.831148141321423	0.584086822939813	0.923645689657993	0.730451117526701	0.401403257113238	0	0	0.118686565682731	0.0996420532680856
"6"	"2"	"HI"	"4WK"	"1"	0.366357013193148	0.475990122129965	0.444854108352033	0.490904194181914	0.396876173997191	0.309941141290872	0.232893292666929	0.135041918978626	0	0
"6"	"2"	"HI"	"4WK"	"2"	0.186386878473087	0.215506804280448	0.196753117283832	0.176318176560426	0.105552020424317	0.15140997170235	0.113440706109079	0.156223117922936	0.0978236718445102	0
"6"	"2"	"HI"	"4WK"	"3"	0.299207220914331	0.587012454068172	0.437537918870423	0.396085457811957	0.180226085920464	0.192028281775079	0.0115695929395191	0.160068449388746	0.243793665363571	0
"6"	"2"	"HI"	"4WK"	"4"	0	0.328763817998336	0.147582330686906	0.199679674536861	0.379145367087245	0.0800761871086466	0.286386066089907	0.412074628571504	0.275644702032786	0
"6"	"2"	"HI"	"4WK"	"5"	0.106375571294632	0.418160331407821	0.265032392356088	0.312729144659713	0.424059906377937	0.125225233252391	0.101041634220825	0.164114493358886	0.12763232503885	0
"7"	"3"	"LO"	"PRE"	"1"	0.324511073765356	0.715016856119769	0.444581211633006	0.359887411880542	0.557211823911727	0.260981516156349	0.27887552400384	0.407005830898355	0.277723972409678	0.0517943973652749
"7"	"3"	"LO"	"PRE"	"2"	0.0173470983762998	0.554027218006532	0.309586131783815	0.218492763504135	0.365909844411836	0.145144969587901	0.22082267150435	0.61148691582249	0.689061874780828	0
"7"	"3"	"LO"	"PRE"	"3"	0.3041333763693	0.546899586050349	0.425774835099182	0.370774575229325	0.419859300358723	0.28861511060527	0.767023386540556	0.702427984271097	0.0873872181384669	0
"7"	"3"	"LO"	"PRE"	"4"	0	0.393996443053639	0.352070277278273	0.168850511386156	0.432905452781196	0.118519903557408	0.0538554374589183	0.246311832944236	0.32569612950811	0
"7"	"3"	"LO"	"PRE"	"5"	0.46712329367359	0.769121932012557	0.228192844121681	0.434265991114248	0.39894006958269	0.398249483699862	0	0	0	0
"7"	"3"	"LO"	"24H"	"1"	0.368069050429398	0.659256679543233	0.57043675740266	0.430570433663313	0.784715654126657	0.193200085871438	0	0.358194157531853	0.717903526198009	0
"7"	"3"	"LO"	"24H"	"2"	0	0.303945837891544	0.11604573568158	0.10342227157104	0.303344141033271	0.0103525731381492	0	0.024764666770458	0.572433306893203	0
"7"	"3"	"LO"	"24H"	"3"	0	0.250460374151132	0.169576139749425	0.0691665654071227	0.376906324908298	0.0487358535567776	0	0.602880325839969	0.997674410408678	0
"7"	"3"	"LO"	"24H"	"4"	0.331686574014017	0.392996439096455	0.435123887217664	0.352907791752522	0.420611492946996	0.239121491288322	0.144880959380393	0.383950663618351	0.42411827131874	0
"7"	"3"	"LO"	"24H"	"5"	0.186012735890663	0.417576170778947	0.328329484971617	0.269011662797101	0.474456877901174	0.128650747054467	0	0.250426946357359	0.886214474229654	0
"7"	"3"	"LO"	"1WK"	"1"	0.309297061285621	0.35780527842541	0.291561718811428	0.286754979032708	0.606046835251135	0.254426801240696	0.247652568808259	0.431284160732789	0.35993544272013	0.583038196457053
"7"	"3"	"LO"	"1WK"	"2"	0.233897148632773	0.331843704801476	0.1505201328115	0.0981907220197858	0.649442466726014	0.129279903088004	0	0.0714149107313004	0.377626632205751	0.0876615250012344
"7"	"3"	"LO"	"1WK"	"3"	0.25226437743711	0.488667189012164	0.223261014349633	0.26651666432302	0.591590495624677	0.175635782329934	0.11718219441332	0.196894617611472	0.158668976601513	0
"7"	"3"	"LO"	"1WK"	"4"	0.812442171131604	0.60077284844535	0.753319411328446	0.743634035808764	0.494253432507419	0.661510431594109	0.166831075371888	0.333407458462554	0.312019042656264	0
"7"	"3"	"LO"	"1WK"	"5"	0.292538271194173	0.446323359747518	0.273052202144515	0.215102092192728	0.497869241486177	0.185326548549386	0.160838958577779	0.326557217544495	0.309125697692407	0
"7"	"3"	"LO"	"4WK"	"1"	0.225495603250464	0.385550700097865	0.247940136488289	0.330018072635235	0.414558696392984	0.122931623815976	0.253914353488441	0.464005113751678	0.4044263855544	0
"7"	"3"	"LO"	"4WK"	"2"	0.359700320993682	0.489609917186964	0.370790492941049	0.460707326582222	0.387524070557486	0.199759134594199	0	0.0636494077487416	0.202897234301687	0
"7"	"3"	"LO"	"4WK"	"3"	0.377070673684125	0.555983075604714	0.294856175160184	0.428528650006872	0.456070940655301	0.170326010341093	0.131419429502258	0.193963551235686	0.134385613669162	0
"7"	"3"	"LO"	"4WK"	"4"	0.466027585484248	0.555576933606615	0.504053591139056	0.475872694407994	0.394939853988844	0.252382824923754	0	0	0.1486823906263	0
"7"	"3"	"LO"	"4WK"	"5"	0.207439680693025	0.620922410976427	0.288387058651239	0.46274190895372	0.569001658157905	0.265201093334481	0	0.246106435612396	0.74601811742183	0
"8"	"3"	"NO"	"PRE"	"1"	0.417188136660503	0.875355631490207	0.515411083461761	0.513479719552809	0.507455147216084	0.261414727881399	0.509935281322007	0.422148972131655	0	0.0793114483985985
"8"	"3"	"NO"	"PRE"	"2"	0.27193425702331	0.562798452291043	0.423974780854115	0.363866272345131	0.381981049136449	0.224049083677893	0.362880635522358	0.409751519530367	0.166951939974208	0
"8"	"3"	"NO"	"PRE"	"3"	0.168669717476276	0.54793735571476	0.283410652135783	0.356749935578461	0.438373963729192	0.0940307493331082	0.468279415513038	0.495876773300577	0.162093555417317	0
